id,usuario_id,direccion,distrito,ciudad,pais,es_principal
10337,10337,Av. Plaza Eloy Company 46,Pueblo Libre,Lima,Perú,true
10338,10338,Jr. Calle Clotilde Valle 4,Rímac,Lima,Perú,true
10339,10339,Av. Camino Ciriaco Mendez 241,Ate,Lima,Perú,true
10340,10340,Pasaje Rambla de Mamen Arrieta 85,San Miguel,Lima,Perú,true
10341,10341,Jr. Vial de Coral Vall 862,San Miguel,Lima,Perú,true
10342,10342,Psje. Acceso Manola Benito 254,San Borja,Lima,Perú,true
10343,10343,Jr. Ronda Roldán Moraleda 67,Lince,Lima,Perú,true
10344,10344,Calle Via de Ruy Bartolomé 43,La Molina,Lima,Perú,true
10345,10345,Calle C. de Trinidad Arrieta 91,Independencia,Lima,Perú,true
10346,10346,Pasaje Urbanización de Natalio Calderon 54,San Isidro,Lima,Perú,true
10347,10347,Ca. Callejón Chita Tovar 24,Cercado de Lima,Lima,Perú,true
10348,10348,Pasaje C. de Juan Luis Amores 27,Barranco,Lima,Perú,true
10349,10349,Av. Glorieta de José Luis Verdú 74,Santa Anita,Lima,Perú,true
10350,10350,Av. Callejón Gastón Delgado 405,Jesús María,Lima,Perú,true
10351,10351,Ca. Rambla de Luna Bayón 9,Comas,Lima,Perú,true
10352,10352,Calle Alameda de Guiomar Amo 94,Callao,Lima,Perú,true
10353,10353,Ca. Paseo Elvira Arce 306,Miraflores,Lima,Perú,true
10354,10354,Ca. Calle de Baudelio Cal 72,Independencia,Lima,Perú,true
10355,10355,Ca. Glorieta Reynaldo Perez 957,Santa Anita,Lima,Perú,true
10356,10356,Psje. Glorieta Javiera Iniesta 35,San Miguel,Lima,Perú,true
10357,10357,Ca. Via de Rafael Taboada 599,Villa María del Triunfo,Lima,Perú,true
10358,10358,Calle Calle de José Ángel Villaverde 46,Jesús María,Lima,Perú,true
10359,10359,Psje. Plaza de Dionisia Bermudez 75,Pueblo Libre,Lima,Perú,true
10360,10360,Jr. Urbanización Alfonso Polo 1,Ate,Lima,Perú,true
10361,10361,Calle Via de Flavia Machado 50,San Isidro,Lima,Perú,true
10362,10362,Psje. Vial Dora Aguilar 34,Ate,Lima,Perú,true
10363,10363,Jr. Rambla de Amando Gordillo 25,Lince,Lima,Perú,true
10364,10364,Av. Callejón Susana Guillen 68,Surco,Lima,Perú,true
10365,10365,Pasaje Cañada de José María Estévez 61,Barranco,Lima,Perú,true
10366,10366,Av. Pasaje de Pepe Guerrero 87,La Molina,Lima,Perú,true
10367,10367,Av. Avenida Reyna Palomares 603,Chorrillos,Lima,Perú,true
10368,10368,Av. Cañada Hilda Caballero 64,Pueblo Libre,Lima,Perú,true
10369,10369,Pasaje Cuesta Azeneth Pérez 532,Cercado de Lima,Lima,Perú,true
10370,10370,Calle Avenida Ezequiel Campillo 460,Barranco,Lima,Perú,true
10371,10371,Av. Glorieta Arsenio Iglesia 605,Pueblo Libre,Lima,Perú,true
10372,10372,Calle Avenida Mireia Ortuño 85,Magdalena,Lima,Perú,true
10373,10373,Calle Camino Isidora Zamorano 96,Surco,Lima,Perú,true
10374,10374,Av. Camino de Lidia Ferrándiz 934,San Borja,Lima,Perú,true
10375,10375,Av. Pasaje Rocío Ariza 63,Los Olivos,Lima,Perú,true
10376,10376,Jr. Acceso Jorge Ramón 99,San Borja,Lima,Perú,true
10377,10377,Ca. Glorieta Venceslás Barba 33,San Miguel,Lima,Perú,true
10378,10378,Psje. Paseo de María Manuela Romeu 14,Jesús María,Lima,Perú,true
10379,10379,Pasaje Cañada Eufemia Cortes 98,San Borja,Lima,Perú,true
10380,10380,Jr. Pasaje Alexandra Sureda 33,Los Olivos,Lima,Perú,true
10381,10381,Calle Avenida Rodrigo Castillo 812,Independencia,Lima,Perú,true
10382,10382,Calle Paseo de Rómulo Mulet 5,San Isidro,Lima,Perú,true
10383,10383,Pasaje Ronda de Gil Flores 49,San Martín de Porres,Lima,Perú,true
10384,10384,Ca. Callejón de Aroa Guzmán 93,Magdalena,Lima,Perú,true
10385,10385,Av. Camino Merche Arjona 53,La Molina,Lima,Perú,true
10386,10386,Pasaje Rambla Renato Águila 79,Villa María del Triunfo,Lima,Perú,true
10387,10387,Pasaje C. de Horacio Sáenz 5,Villa El Salvador,Lima,Perú,true
10388,10388,Calle Avenida de Irene Borrego 66,Pueblo Libre,Lima,Perú,true
10389,10389,Ca. Cuesta de Pepita Vázquez 66,Lince,Lima,Perú,true
10390,10390,Jr. Pasadizo de Simón Cantero 50,Magdalena,Lima,Perú,true
10391,10391,Psje. Via de Marco Barberá 83,Jesús María,Lima,Perú,true
10392,10392,Psje. Avenida Elodia Arévalo 78,Pueblo Libre,Lima,Perú,true
10393,10393,Calle Urbanización de David Peiró 5,Cercado de Lima,Lima,Perú,true
10394,10394,Jr. Callejón Loida Vigil 45,Lince,Lima,Perú,true
10395,10395,Calle Cuesta Cecilio Canet 34,Santa Anita,Lima,Perú,true
10396,10396,Calle Cuesta de Lino Zabaleta 21,Pueblo Libre,Lima,Perú,true
10397,10397,Av. Pasaje Galo Figuerola 54,San Isidro,Lima,Perú,true
10398,10398,Psje. Via de Adrián Rozas 4,Pueblo Libre,Lima,Perú,true
10399,10399,Ca. Via de Andrés Felipe Perelló 6,Lince,Lima,Perú,true
10400,10400,Av. Cuesta Margarita Arellano 95,Los Olivos,Lima,Perú,true
10401,10401,Psje. Callejón de Nieves Ojeda 1,Comas,Lima,Perú,true
10402,10402,Calle Alameda Celia Castelló 3,Los Olivos,Lima,Perú,true
10403,10403,Av. Glorieta de Ricarda Valero 394,San Borja,Lima,Perú,true
10404,10404,Pasaje Via Rufina Zabaleta 83,Comas,Lima,Perú,true
10405,10405,Jr. Cuesta de Benjamín Salazar 61,Santa Anita,Lima,Perú,true
10406,10406,Jr. Urbanización Ainara Giménez 86,La Molina,Lima,Perú,true
10407,10407,Calle C. de Ruy Quintero 31,Lince,Lima,Perú,true
10408,10408,Psje. Acceso Lucho Alemán 71,Miraflores,Lima,Perú,true
10409,10409,Ca. Calle Guiomar Menendez 39,La Molina,Lima,Perú,true
10410,10410,Pasaje Vial Toribio Cid 52,Surco,Lima,Perú,true
10411,10411,Jr. Via Casandra Cánovas 92,Independencia,Lima,Perú,true
10412,10412,Ca. Rambla Celestino Vega 37,Independencia,Lima,Perú,true
10413,10413,Av. Camino de Ileana Caparrós 79,Rímac,Lima,Perú,true
10414,10414,Psje. Ronda Osvaldo Marí 581,San Miguel,Lima,Perú,true
10415,10415,Jr. Ronda Fabiana Verdugo 16,Magdalena,Lima,Perú,true
10416,10416,Pasaje Pasaje de Pablo Rey 43,Villa El Salvador,Lima,Perú,true
10417,10417,Calle Plaza de Adelia Montalbán 8,San Borja,Lima,Perú,true
10418,10418,Jr. Rambla de Tamara Casals 79,Jesús María,Lima,Perú,true
10419,10419,Av. Via de Magdalena Rosselló 76,San Borja,Lima,Perú,true
10420,10420,Jr. Cañada de Candelario Torralba 48,San Borja,Lima,Perú,true
10421,10421,Psje. Pasaje de Jose Ignacio León 21,Magdalena,Lima,Perú,true
10422,10422,Pasaje Glorieta Eufemia Jaume 22,Comas,Lima,Perú,true
10423,10423,Ca. Acceso de Adoración Pol 6,Comas,Lima,Perú,true
10424,10424,Psje. Cañada Melchor Almansa 570,San Martín de Porres,Lima,Perú,true
10425,10425,Psje. Calle de Candela Márquez 72,Cercado de Lima,Lima,Perú,true
10426,10426,Av. Rambla Victor Manuel Fernández 750,San Isidro,Lima,Perú,true
10427,10427,Psje. Cañada Antonio Barbero 2,Rímac,Lima,Perú,true
10428,10428,Pasaje Alameda de Pacífica Cortes 33,Pueblo Libre,Lima,Perú,true
10429,10429,Calle Ronda de Lilia Carbó 4,Chorrillos,Lima,Perú,true
10430,10430,Av. C. Lucas Santiago 43,Callao,Lima,Perú,true
10431,10431,Jr. Camino de Blas Camacho 3,San Miguel,Lima,Perú,true
10432,10432,Pasaje Callejón de Abril Molins 30,Villa María del Triunfo,Lima,Perú,true
10433,10433,Jr. Pasaje de Fabio Montesinos 575,Miraflores,Lima,Perú,true
10434,10434,Av. Pasadizo Yago Salmerón 8,San Miguel,Lima,Perú,true
10435,10435,Av. Calle Virginia Llopis 20,Santa Anita,Lima,Perú,true
10436,10436,Calle Ronda Pili Roma 248,Pueblo Libre,Lima,Perú,true
10437,10437,Pasaje Cañada de Marta Bernat 57,Rímac,Lima,Perú,true
10438,10438,Psje. Cañada Vicenta Viñas 83,Ate,Lima,Perú,true
10439,10439,Psje. Rambla Lorenza Cabanillas 3,Chorrillos,Lima,Perú,true
10440,10440,Calle Pasadizo Belen Vallejo 8,San Isidro,Lima,Perú,true
10441,10441,Psje. Alameda de Eulalia Lloret 57,Cercado de Lima,Lima,Perú,true
10442,10442,Pasaje Via de Felicidad Alberto 73,Independencia,Lima,Perú,true
10443,10443,Psje. Glorieta Florencia Almeida 167,Pueblo Libre,Lima,Perú,true
10444,10444,Jr. Cuesta Brígida Alonso 80,Barranco,Lima,Perú,true
10445,10445,Jr. Alameda de Alfonso Méndez 3,Lince,Lima,Perú,true
10446,10446,Calle Callejón de Carmelo Roig 64,Pueblo Libre,Lima,Perú,true
10447,10447,Calle Plaza Isaura Echevarría 67,Comas,Lima,Perú,true
10448,10448,Ca. C. de Olegario Morán 23,Callao,Lima,Perú,true
10449,10449,Jr. Glorieta Isaías Villa 9,Pueblo Libre,Lima,Perú,true
10450,10450,Psje. Pasadizo de Eleuterio Correa 87,Villa El Salvador,Lima,Perú,true
10451,10451,Pasaje Rambla Aurelia Lladó 891,Jesús María,Lima,Perú,true
10452,10452,Av. C. de Ovidio Mata 23,Chorrillos,Lima,Perú,true
10453,10453,Pasaje Acceso Renata Prieto 79,San Borja,Lima,Perú,true
10454,10454,Pasaje Pasaje Alejo Novoa 89,Los Olivos,Lima,Perú,true
10455,10455,Ca. Calle de Isaías Rodríguez 71,Independencia,Lima,Perú,true
10456,10456,Psje. C. de Ignacio Lumbreras 3,Callao,Lima,Perú,true
10457,10457,Pasaje Callejón Roldán Perales 65,Villa El Salvador,Lima,Perú,true
10458,10458,Ca. Camino de Dionisio Ferrándiz 99,Villa María del Triunfo,Lima,Perú,true
10459,10459,Psje. Glorieta de Cintia Miralles 3,Los Olivos,Lima,Perú,true
10460,10460,Ca. Ronda Jeremías Salgado 7,Los Olivos,Lima,Perú,true
10461,10461,Ca. Calle de Carlito Batlle 9,Barranco,Lima,Perú,true
10462,10462,Calle Rambla Dani Lasa 75,Magdalena,Lima,Perú,true
10463,10463,Ca. Cuesta Toño Lobo 4,Rímac,Lima,Perú,true
10464,10464,Jr. C. de Lidia Sobrino 619,Miraflores,Lima,Perú,true
10465,10465,Av. Camino de Íñigo Prats 46,Surco,Lima,Perú,true
10466,10466,Calle Pasaje Ciriaco Lluch 338,Los Olivos,Lima,Perú,true
10467,10467,Calle Acceso Concha Valero 5,Ate,Lima,Perú,true
10468,10468,Calle Plaza Nacio Sola 79,San Isidro,Lima,Perú,true
10469,10469,Psje. C. Lola Casas 13,Lince,Lima,Perú,true
10470,10470,Pasaje Pasaje de Pánfilo Tejedor 22,Chorrillos,Lima,Perú,true
10471,10471,Ca. Via de Zaida Madrigal 79,Surco,Lima,Perú,true
10472,10472,Jr. C. Galo Echeverría 2,Surco,Lima,Perú,true
10473,10473,Calle Pasaje Celso Arévalo 2,Villa María del Triunfo,Lima,Perú,true
10474,10474,Ca. Pasaje de Rodolfo Torrent 9,San Miguel,Lima,Perú,true
10475,10475,Pasaje Acceso Ambrosio Pla 5,Pueblo Libre,Lima,Perú,true
10476,10476,Calle Pasadizo José Manuel Rocamora 39,Villa El Salvador,Lima,Perú,true
10477,10477,Pasaje Rambla Marta Viña 23,Comas,Lima,Perú,true
10478,10478,Av. Acceso Rosa María Llanos 90,Villa María del Triunfo,Lima,Perú,true
10479,10479,Pasaje Glorieta de Álvaro Alvarez 830,Surco,Lima,Perú,true
10480,10480,Jr. Calle Vera Pérez 9,Villa El Salvador,Lima,Perú,true
10481,10481,Pasaje Paseo de Tomasa Porras 774,Independencia,Lima,Perú,true
10482,10482,Psje. Via de Virgilio Fuster 73,Comas,Lima,Perú,true
10483,10483,Jr. Urbanización de Celestino Andres 1,San Miguel,Lima,Perú,true
10484,10484,Jr. Ronda Dulce Alberdi 17,Chorrillos,Lima,Perú,true
10485,10485,Psje. Paseo de Hernán Atienza 14,Callao,Lima,Perú,true
10486,10486,Jr. Cuesta Agustín Sotelo 8,Santa Anita,Lima,Perú,true
10487,10487,Calle Cuesta Teobaldo Aranda 16,Santa Anita,Lima,Perú,true
10488,10488,Psje. Glorieta de Juan José Guzmán 47,Pueblo Libre,Lima,Perú,true
10489,10489,Av. Glorieta Priscila Galvez 69,Lince,Lima,Perú,true
10490,10490,Ca. Acceso Julia Acero 37,Barranco,Lima,Perú,true
10491,10491,Av. Via de Íngrid Benavent 98,San Borja,Lima,Perú,true
10492,10492,Jr. Ronda de Ibán Carreño 3,San Isidro,Lima,Perú,true
10493,10493,Psje. Pasadizo Marcial Páez 24,Villa El Salvador,Lima,Perú,true
10494,10494,Calle Rambla Nicolasa Pedrero 831,Callao,Lima,Perú,true
10495,10495,Av. Cañada de Fanny Roura 97,Santa Anita,Lima,Perú,true
10496,10496,Av. Calle Xavier Granados 10,Ate,Lima,Perú,true
10497,10497,Psje. Pasadizo Mar Noguera 593,Villa María del Triunfo,Lima,Perú,true
10498,10498,Ca. Cuesta de Isa Almazán 8,San Isidro,Lima,Perú,true
10499,10499,Psje. Pasadizo de Rosalinda Gallego 52,Jesús María,Lima,Perú,true
10500,10500,Av. Rambla de Jorge Arranz 88,Cercado de Lima,Lima,Perú,true
10501,10501,Calle Cuesta María Aramburu 84,Pueblo Libre,Lima,Perú,true
10502,10502,Av. Paseo Elisabet Donaire 34,Villa El Salvador,Lima,Perú,true
10503,10503,Calle Callejón Federico Trujillo 24,Villa María del Triunfo,Lima,Perú,true
10504,10504,Pasaje Avenida Toni Salvador 19,Villa María del Triunfo,Lima,Perú,true
10505,10505,Pasaje C. de Leonor Fernandez 96,San Martín de Porres,Lima,Perú,true
10506,10506,Calle Cuesta Bonifacio Páez 78,Jesús María,Lima,Perú,true
10507,10507,Pasaje Cañada de Elisabet Asensio 54,Santa Anita,Lima,Perú,true
10508,10508,Pasaje Pasaje Alcides Alba 4,Rímac,Lima,Perú,true
10509,10509,Pasaje Cañada Eva María Saavedra 2,Jesús María,Lima,Perú,true
10510,10510,Psje. C. Jacinta Palacio 3,Los Olivos,Lima,Perú,true
10511,10511,Pasaje Pasaje José Melero 66,Comas,Lima,Perú,true
10512,10512,Jr. Vial Ignacia Cortés 87,Miraflores,Lima,Perú,true
10513,10513,Psje. Via Susanita Bauzà 58,Lince,Lima,Perú,true
10514,10514,Psje. Pasaje de Ariadna Ortuño 96,San Isidro,Lima,Perú,true
10515,10515,Pasaje Camino Ema Alfaro 5,Miraflores,Lima,Perú,true
10516,10516,Psje. Cuesta de Concha Sanjuan 32,San Borja,Lima,Perú,true
10517,10517,Av. C. de Mateo Mendizábal 729,Ate,Lima,Perú,true
10518,10518,Calle Alameda de Clarisa Amador 37,Lince,Lima,Perú,true
10519,10519,Calle Glorieta de Inocencio Almagro 40,Villa El Salvador,Lima,Perú,true
10520,10520,Jr. Camino Carmelo Aranda 10,Pueblo Libre,Lima,Perú,true
10521,10521,Calle Camino de Sara Franco 90,Barranco,Lima,Perú,true
10522,10522,Av. Pasaje Jose Manuel Riba 552,Miraflores,Lima,Perú,true
10523,10523,Psje. Plaza Nazaret Nebot 74,San Borja,Lima,Perú,true
10524,10524,Av. Via Saturnina Sosa 50,Jesús María,Lima,Perú,true
10525,10525,Jr. Cañada de Reina Zamora 953,San Isidro,Lima,Perú,true
10526,10526,Psje. Pasaje de Reinaldo Colomer 27,Lince,Lima,Perú,true
10527,10527,Pasaje C. de Sergio Gómez 527,Rímac,Lima,Perú,true
10528,10528,Pasaje Alameda de Arsenio Urrutia 87,Rímac,Lima,Perú,true
10529,10529,Av. Via de Eduardo Herrero 24,Callao,Lima,Perú,true
10530,10530,Pasaje Acceso Consuelo Mesa 26,Jesús María,Lima,Perú,true
10531,10531,Ca. Alameda de Jennifer Alvarez 46,Villa María del Triunfo,Lima,Perú,true
10532,10532,Pasaje Pasaje de Sol Puente 7,Santa Anita,Lima,Perú,true
10533,10533,Ca. Avenida de Nieves Ugarte 95,Ate,Lima,Perú,true
10534,10534,Jr. Via Galo Romero 99,Chorrillos,Lima,Perú,true
10535,10535,Pasaje Cuesta de María Ángeles Diaz 15,Miraflores,Lima,Perú,true
10536,10536,Pasaje Vial Paulino Ortega 957,Cercado de Lima,Lima,Perú,true
10537,10537,Jr. Vial de Aitana Falcón 35,Lince,Lima,Perú,true
10538,10538,Calle Camino de Benigno Cases 29,Chorrillos,Lima,Perú,true
10539,10539,Av. Paseo de Javier Bernal 509,Rímac,Lima,Perú,true
10540,10540,Ca. Ronda de Aureliano Botella 10,San Isidro,Lima,Perú,true
10541,10541,Av. C. de Nieves Paredes 4,San Borja,Lima,Perú,true
10542,10542,Av. Cuesta Nieves Dominguez 1,Pueblo Libre,Lima,Perú,true
10543,10543,Psje. Callejón de Ainoa Gonzalez 16,Villa María del Triunfo,Lima,Perú,true
10544,10544,Ca. Paseo Sebastian Cal 105,Surco,Lima,Perú,true
10545,10545,Av. Urbanización de Yaiza Casals 32,San Martín de Porres,Lima,Perú,true
10546,10546,Calle Pasaje de Paulina Lluch 12,La Molina,Lima,Perú,true
10547,10547,Pasaje Pasadizo Rafael Pavón 601,San Isidro,Lima,Perú,true
10548,10548,Ca. Ronda de Gema Hernandez 851,Villa María del Triunfo,Lima,Perú,true
10549,10549,Av. Urbanización Eufemia Lozano 6,Chorrillos,Lima,Perú,true
10550,10550,Jr. Rambla Armida Valenzuela 4,Ate,Lima,Perú,true
10551,10551,Ca. Ronda de Jose Antonio Lorenzo 6,Comas,Lima,Perú,true
10552,10552,Jr. Ronda Amaro Cobos 24,Jesús María,Lima,Perú,true
10553,10553,Calle Pasadizo Eva Caballero 2,Los Olivos,Lima,Perú,true
10554,10554,Jr. Pasaje Cándido Arregui 43,Cercado de Lima,Lima,Perú,true
10555,10555,Jr. Callejón de Chuy Jordán 1,Jesús María,Lima,Perú,true
10556,10556,Jr. Urbanización Che Morán 57,Los Olivos,Lima,Perú,true
10557,10557,Ca. Glorieta Aureliano Vigil 4,San Miguel,Lima,Perú,true
10558,10558,Psje. Rambla de Ágata Ros 3,Barranco,Lima,Perú,true
10559,10559,Ca. Avenida de Lope Casado 38,Jesús María,Lima,Perú,true
10560,10560,Calle Avenida de María Galiano 25,Villa El Salvador,Lima,Perú,true
10561,10561,Ca. Vial Antonia Diéguez 825,Chorrillos,Lima,Perú,true
10562,10562,Pasaje Calle Alejo Zorrilla 4,San Isidro,Lima,Perú,true
10563,10563,Ca. Acceso Jeremías Cano 9,San Miguel,Lima,Perú,true
10564,10564,Calle Calle César Alfaro 1,Miraflores,Lima,Perú,true
10565,10565,Psje. Plaza Toni Arco 65,Independencia,Lima,Perú,true
10566,10566,Av. Alameda Aitana Llobet 235,Comas,Lima,Perú,true
10567,10567,Pasaje Camino de Ruperta Navarrete 64,Jesús María,Lima,Perú,true
10568,10568,Jr. Callejón de Jacinto Borja 11,San Isidro,Lima,Perú,true
10569,10569,Calle Acceso Ariel Iñiguez 95,Rímac,Lima,Perú,true
10570,10570,Av. Plaza de Cornelio Conesa 58,Magdalena,Lima,Perú,true
10571,10571,Av. Cañada de Susanita Marqués 1,San Borja,Lima,Perú,true
10572,10572,Pasaje Callejón de Ezequiel Puerta 21,Magdalena,Lima,Perú,true
10573,10573,Psje. Plaza de Fabián Abellán 5,San Miguel,Lima,Perú,true
10574,10574,Pasaje Urbanización de Donato Saldaña 445,Ate,Lima,Perú,true
10575,10575,Calle Acceso Manu Casals 30,Rímac,Lima,Perú,true
10576,10576,Pasaje C. de Rosalina Montoya 422,Cercado de Lima,Lima,Perú,true
10577,10577,Jr. Paseo Lourdes Marti 71,Surco,Lima,Perú,true
10578,10578,Ca. Ronda de Jose Francisco Tomas 505,Los Olivos,Lima,Perú,true
10579,10579,Pasaje Plaza de Esteban Olivera 55,Barranco,Lima,Perú,true
10580,10580,Calle Pasadizo Alexandra Valencia 87,Villa María del Triunfo,Lima,Perú,true
10581,10581,Calle Calle de Ignacia Marco 21,Callao,Lima,Perú,true
10582,10582,Calle Pasaje de Desiderio Pujadas 40,Lince,Lima,Perú,true
10583,10583,Av. Rambla de Fabiola Oller 390,La Molina,Lima,Perú,true
10584,10584,Psje. Via de Darío Costa 93,Los Olivos,Lima,Perú,true
10585,10585,Av. Pasadizo de Yago Solís 12,Los Olivos,Lima,Perú,true
10586,10586,Ca. Pasaje de Aureliano Dalmau 67,Miraflores,Lima,Perú,true
10587,10587,Av. Callejón de Cintia Guardia 51,Villa El Salvador,Lima,Perú,true
10588,10588,Av. Urbanización de Pío Cortes 4,San Martín de Porres,Lima,Perú,true
10589,10589,Ca. Cañada Almudena Rozas 635,Magdalena,Lima,Perú,true
10590,10590,Jr. Ronda de Goyo Chaves 54,Villa María del Triunfo,Lima,Perú,true
10591,10591,Jr. Cuesta Anastasia Torres 39,San Miguel,Lima,Perú,true
10592,10592,Pasaje Glorieta Ricarda Llanos 67,Surco,Lima,Perú,true
10593,10593,Ca. Plaza de Benito Aroca 86,Santa Anita,Lima,Perú,true
10594,10594,Psje. Plaza Nacio Jove 45,Independencia,Lima,Perú,true
10595,10595,Av. Vial de Javi Soria 14,Rímac,Lima,Perú,true
10596,10596,Jr. Plaza de Gervasio Garay 69,Santa Anita,Lima,Perú,true
10597,10597,Av. Cañada Felix Canet 4,Independencia,Lima,Perú,true
10598,10598,Ca. Alameda Marcia Valderrama 25,Independencia,Lima,Perú,true
10599,10599,Av. Paseo de Cayetano Gascón 12,Callao,Lima,Perú,true
10600,10600,Pasaje Via Casemiro Fabra 312,Chorrillos,Lima,Perú,true
10601,10601,Calle Vial Susanita Arenas 53,Lince,Lima,Perú,true
10602,10602,Psje. Ronda de Octavia Izquierdo 81,Los Olivos,Lima,Perú,true
10603,10603,Av. Glorieta de Lupita Aguado 69,Barranco,Lima,Perú,true
10604,10604,Psje. Camino Ana Belén Milla 85,San Miguel,Lima,Perú,true
10605,10605,Ca. C. Urbano Torrents 73,Los Olivos,Lima,Perú,true
10606,10606,Av. Glorieta de Chelo Alcázar 73,Barranco,Lima,Perú,true
10607,10607,Jr. Cañada de Bibiana Valverde 53,Rímac,Lima,Perú,true
10608,10608,Pasaje Pasaje de Ana Sans 112,Callao,Lima,Perú,true
10609,10609,Psje. Calle de Ramona Sans 72,Barranco,Lima,Perú,true
10610,10610,Pasaje Paseo Margarita Andres 70,San Martín de Porres,Lima,Perú,true
10611,10611,Ca. Callejón de Judith Tello 86,Independencia,Lima,Perú,true
10612,10612,Jr. C. Amílcar Sans 88,Jesús María,Lima,Perú,true
10613,10613,Pasaje Camino de Iker Teruel 69,Miraflores,Lima,Perú,true
10614,10614,Pasaje Via Juan José Castañeda 129,Surco,Lima,Perú,true
10615,10615,Av. Pasaje Roxana Ramis 15,Miraflores,Lima,Perú,true
10616,10616,Pasaje C. Leonor Bustamante 5,Barranco,Lima,Perú,true
10617,10617,Av. Pasadizo Hernando Martínez 68,Chorrillos,Lima,Perú,true
10618,10618,Calle C. de Carmelo Abad 54,La Molina,Lima,Perú,true
10619,10619,Jr. Pasaje de Ciríaco Paredes 40,Pueblo Libre,Lima,Perú,true
10620,10620,Av. Camino de Glauco Aroca 91,Ate,Lima,Perú,true
10621,10621,Psje. Cuesta Merche Villalobos 56,Independencia,Lima,Perú,true
10622,10622,Jr. Pasadizo de Calixta Hoz 75,Chorrillos,Lima,Perú,true
10623,10623,Av. Ronda Eli Gomez 75,Lince,Lima,Perú,true
10624,10624,Av. Urbanización de Ariadna Cerdán 816,Lince,Lima,Perú,true
10625,10625,Pasaje Pasaje Hermenegildo Valls 508,La Molina,Lima,Perú,true
10626,10626,Ca. Alameda Gabriela Cuevas 795,San Miguel,Lima,Perú,true
10627,10627,Psje. Vial de Aureliano Miró 71,Miraflores,Lima,Perú,true
10628,10628,Psje. Glorieta Cloe Tamarit 2,Comas,Lima,Perú,true
10629,10629,Calle Vial Eric Morante 203,Santa Anita,Lima,Perú,true
10630,10630,Ca. Plaza de Araceli Anglada 70,La Molina,Lima,Perú,true
10631,10631,Psje. Camino Goyo Cantero 47,Ate,Lima,Perú,true
10632,10632,Calle Alameda de Iris Fabregat 3,Lince,Lima,Perú,true
10633,10633,Psje. Plaza Ana Sofía Canals 92,Chorrillos,Lima,Perú,true
10634,10634,Psje. Ronda de Hugo Arroyo 6,Villa El Salvador,Lima,Perú,true
10635,10635,Av. Ronda María Del Carmen Pinedo 17,Villa María del Triunfo,Lima,Perú,true
10636,10636,Ca. Pasaje Morena Borrego 587,Pueblo Libre,Lima,Perú,true
10637,10637,Ca. Cuesta Francisca Santiago 4,Miraflores,Lima,Perú,true
10638,10638,Calle Cuesta de Salomón Rocamora 15,Santa Anita,Lima,Perú,true
10639,10639,Ca. Pasaje Marianela Pombo 7,Magdalena,Lima,Perú,true
10640,10640,Ca. Rambla Rogelio Ibañez 88,Independencia,Lima,Perú,true
10641,10641,Pasaje Pasadizo Roque Santamaria 1,Los Olivos,Lima,Perú,true
10642,10642,Calle Cañada de Rico Batlle 44,Villa María del Triunfo,Lima,Perú,true
10643,10643,Jr. Via Perla Aragonés 967,San Isidro,Lima,Perú,true
10644,10644,Calle Pasaje Aitor Anaya 94,San Borja,Lima,Perú,true
10645,10645,Jr. Plaza Rosalina Viña 72,Magdalena,Lima,Perú,true
10646,10646,Pasaje Callejón de Fidela Villa 530,La Molina,Lima,Perú,true
10647,10647,Ca. Paseo de Agustín Alvarado 38,San Isidro,Lima,Perú,true
10648,10648,Ca. Pasadizo de Belén Guitart 863,Villa María del Triunfo,Lima,Perú,true
10649,10649,Ca. Avenida Florina Amores 59,Chorrillos,Lima,Perú,true
10650,10650,Psje. Alameda de Natalio Gibert 45,La Molina,Lima,Perú,true
10651,10651,Av. Callejón de Rosalva Guzman 79,San Isidro,Lima,Perú,true
10652,10652,Psje. Acceso de Atilio Villalonga 90,Surco,Lima,Perú,true
10653,10653,Pasaje Pasadizo de Humberto Sanabria 95,Rímac,Lima,Perú,true
10654,10654,Ca. Callejón de Florentina Valbuena 5,Santa Anita,Lima,Perú,true
10655,10655,Jr. Calle Marcio Llano 40,La Molina,Lima,Perú,true
10656,10656,Calle C. Ester Baños 4,Miraflores,Lima,Perú,true
10657,10657,Ca. Vial Ale Matas 59,Lince,Lima,Perú,true
10658,10658,Calle Cuesta Amor Hernando 931,Comas,Lima,Perú,true
10659,10659,Calle Vial Pepito Rivero 47,Santa Anita,Lima,Perú,true
10660,10660,Calle Paseo Salvador Vilaplana 17,Comas,Lima,Perú,true
10661,10661,Av. Calle de Agustina Roura 7,Miraflores,Lima,Perú,true
10662,10662,Calle Callejón Vilma Benítez 739,Los Olivos,Lima,Perú,true
10663,10663,Psje. Rambla Luciana Dalmau 232,Rímac,Lima,Perú,true
10664,10664,Ca. Vial de José Mari Rubio 5,Santa Anita,Lima,Perú,true
10665,10665,Ca. Acceso Melania Aragonés 55,Chorrillos,Lima,Perú,true
10666,10666,Psje. Ronda Guadalupe Fuertes 6,Miraflores,Lima,Perú,true
10667,10667,Jr. Paseo de Jose Angel Escrivá 36,Pueblo Libre,Lima,Perú,true
10668,10668,Ca. Glorieta de Palmira Cabrera 19,La Molina,Lima,Perú,true
10669,10669,Ca. Avenida de Lino Domínguez 87,Chorrillos,Lima,Perú,true
10670,10670,Ca. Urbanización de Eli Gonzalez 729,Surco,Lima,Perú,true
